synId_prodId,percYes
n03585073::B000P6CRLO,1
n02898585::B00FYPPMXQ,1
n04380533::B005WWTFDO,1
n03468821::B0013RD6OG,1
n03181293::B00M3R4B6M,1
n02826068::B005Z6HTVC,1
n03085013::B003ELVLKU,1
n03380647::B000ZUBOCS,1
n03456024::B002E37N4M,1
n04142999::B00EO58Z5O,0.75
n02729965::B00KS6FBNM,0.666666666666667
n04543509::B002NUCHRO,1
n02863340::B00H8Z32ZA,0.666666666666667
n03724538::B0070292MI,1
n03026506::B009R7JG84,1
n04398688::B003Z4OKOA,0.75
n04188179::B00BLWF25Y,1
n07248320::B003KFEA8A,0.75
n04338517::B0002DURGW,1
n04411264::B00KWZ9K4A,1
n04488202::B00FPGP4KA,1
n02949542::B00CP3ONI0,1
n03683341::B0034C6EL0,0.666666666666667
n04597066::B002Y0KA1S,1
n02840134::B00DGY5IP4,0.75
n03272940::B000R4LD1Y,1
n03923918::B00PKMOJW8,0.75
n03219483::B001P9OGRS,1
n02837789::B00CRARED2,1
n02860415::B00566E5L8,0.666666666666667
n03939062::B005HPX1ZY,1
n03886762::B00EJ6CTCS,1
n02949542::B00ET9CNUI,1
n02871439::B00I9KLWZA,1
n02729837::B002UD3Q1K,0.75
n02809736::B0052TPSKG,1
n03402511::B00LUOQNY2,1
n02976123::B000MF63NG,1
n04398688::B001GAQKKW,0.666666666666667
n02991048::B00E7NR97I,1
n02689274::B000YAXRJC,1
n03445617::B00F3I87O0,1
n04205318::B00L3YNZWM,1
n03819994::B001449I2M,1
n03781683::B001RW7HCO,1
n03701790::B00FBOMD00,1
n02888569::B000BQM4BQ,1
n04593524::B0075H8U4E,1
n04270891::B00DQXXITS,1
n03492922::B000S95HY2,1
n04488202::B00HBZJCX8,0.75
n04381073::B005SUWSUC,1
n02666624::B000EGOEBG,0.75
n02994573::B003Y3BU86,1
n02994573::B0006J4QOG,1
n03490006::B00HO2U5Z2,1
n03249569::B000BJLW3Y,1
n03871724::B00GMOOAU4,1
n04603399::B00FZZ3W1O,1
n03110669::B008RMC38A,1
n04476259::B00308NSOO,0.666666666666667
n02949542::B002CGS8WC,1
n03320046::B0007Q3RQ6,1
n03063199::B001O0R46I,1
n04028074::B002VUBKBA,1
n02863340::B005GVEYQE,1
n04536866::B00EOYKGH0,1
n06596474::B00EV75A1W,1
n03612814::B0009U5N3K,1
n04254777::B00H8DKMIC,1
n03891251::B0076MG73Y,1
n03657121::B00G97ANN2,1
n03848348::B007KD3PC0,1
n04072193::B00CHV8TV2,1
n02901114::B008MA0V0E,1
n04009801::B00J61S4Q6,1
n03894677::B004C7T4SQ,1
n04333129::B00BI9X1QM,0.75
n02692513::B002TCC46U,1
n02806379::B001Q3LEM8,1
n04127249::B000Y3GTY4,1
n03043958::B00DTXDS4U,0.666666666666667
n03102654::B000Q73A1S,1
n04147495::B001BO8CUE,1
n03258577::B00DTGFZSY,1
n04126244::B00PFAWURG,0.75
n03873699::B004AKE8IG,1
n04004990::B00004Z5PY,1
n02949084::B001DMX4KC,1
n02991048::B00IZ1WUNG,1
n02679257::B000XQNVZC,1
n03272383::B00IPLPS6W,0.75
n04476259::B002SF496Q,0.666666666666667
n03148518::B001BS5W1W,1
n03482252::B00AQEO78Q,1
n03490119::B001K4LB8U,1
n03609235::B00EVII3BK,1
n03358726::B004LEAYXY,1
n03291819::B00DCW13PE,1
n04230808::B00NWEKSI0,1
n03871724::B00E81K1NI,1
n03084420::B000FGEU6O,1
n04608435::B0056NQV40,1
n04519536::B007OX6E3S,0.75
n06267145::B00MJ8SFBC,1
n03250279::B0002E2PPC,1
n03108759::B005NKJWKQ,1
n02688273::B00EF4L0GA,1
n03727946::B00MUBV11O,1
n04563560::B00B8ZRDGA,1
n03238586::B008QNYRBQ,0.75
n04149083::B0009J4YAO,1
n03753077::B00B7CS3UY,1
n02994573::B000HTAH70,1
n03588951::B0028JW4PU,1
n02824058::B009GWBNUY,1
n04118021::B002C0HTSW,1
n02908217::B0018N4D8I,0.75
n03558007::B0012UPBVK,1
n02715229::B004NQMCDK,0.75
n03961711::B0085T88NY,1
n03987376::B00NYXMNRS,0.666666666666667
n03425595::B003HITZF8,1
n04493381::B000056JB8,0.75
n04303258::B001FM66CI,1
n02882647::B0070IRE5Y,1
n04579432::B0056XG1CC,1
n03333252::B0000BYSL6,1
n02883344::B0016ZXXZW,1
n03722007::B003O85IG6,1
n04456115::B0019CQL60,1
n02890940::B001O117XS,1
n03100346::B005MZDBHC,1
n03558007::B000KFYI8K,1
n03918480::B00ABMTV98,1
n04543509::B00000K1VS,1
n03924069::B00990Z20U,1
n03046257::B006580PRE,1
n04356056::B005TL07AS,1
n04142731::B007TN1J2O,1
n03196217::B00KG3JQ6K,1
n03219483::B00712O56A,0.75
n03518829::B000788VSI,0.75
n04235860::B000EH4TW4,1
n02827606::B0010DPDIA,1
n03314227::B00073FZ46,0.75
n03320046::B000RL3UJA,1
n03482252::B001BSOSDA,0.75
n02943241::B008BBNNE0,1
n02814116::B0042L200Q,1
n02769748::B00EEBS9O0,1
n02995345::B00J2LIF2S,1
n03620052::B00FSA5656,1
n03222516::B00GQOYJDI,1
n03862676::B00121XRFG,1
n03886641::B00BLN2CZQ,1
n03612814::B00F9U0T52,1
n03106898::B000UVL5J4,0.666666666666667
n04225987::B00IJHZVKK,1
n04153751::B0000DD188,1
n02854926::B00K8PJ4E0,1
n04142999::B002R0BFAA,1
n04474466::B0007RP9UW,1
n04562262::B000OF3JAY,1
n03665366::B00M9ZOJVK,1
n03239054::B00OBXMFJ6,1
n02790669::B000O8YIZQ,0.75
n03219483::B00IWPKC4Y,1
n03897943::B006VWBTQK,1
n03251766::B000FS1W4U,1
n03490006::B002S52ZKS,1
n03715669::B000NQ4OUS,1
n03519674::B0094G36TI,1
n04591713::B0064OG3IY,0.75
n03380301::B004IUCZJ2,1
n03488438::B004GMN2HG,0.75
n03033986::B0040Z1ERO,1
n04114844::B00PDLRHFW,1
n04403413::B00BMJ5G66,1
n03450230::B00ILYI2U2,0.75
n03080497::B000FEXZGW,1
n02988304::B00IJQLSRQ,1
n02708433::B000GB0G7A,1
n03753077::B003LDFVBG,0.666666666666667
n02742753::B00477GCH2,1
n04114844::B003Y5RYNY,1
n04326896::B004KKX6IO,1
n02694662::B00EVVNOT8,1
n03359436::B00AFTV3FC,1
n02788021::B001EHGD9A,1
n03013438::B002N3063I,1
n04446844::B000GHGJL6,1
n03604763::B00L4FX1VA,1
n02828884::B000BDH8RE,1
n04399846::B000AY08SA,1
n04153025::B000VZMBBK,1
n03701790::B00F32DUSY,1
n02928049::B0006TIVPG,1
n02777292::B0021VW2IE,0.75
n03993180::B000CP0SSC,0.75
n03918480::B00ALSNEJK,1
n03885028::B00GUY8CJ6,1
n03775388::B000AQK0HM,1
n03502331::B009NEFTCI,0.75
n03108759::B0094BME1E,1
n04228215::B00E0CWO4Y,1
n03640988::B000MKOWRU,1
n03442756::B007M7U1TO,1
n03447075::B00B75MX2A,1
n03467796::B000K6B4E0,1
n03563200::B0001KWDUO,0.75
n03710193::B00377TSB0,1
n03251766::B003V264WW,1
n03108759::B004OFGWBI,1
n03908618::B003BMX7YA,0.75
n02686379::B0036WTWCQ,1
n03066232::B0016HTBWY,1
n03873699::B004D3CFZI,1
n02908217::B000JPSI8C,1
n03114236::B00C6U0H6Y,1
n03978966::B00JY6Z9QQ,1
n03302790::B0042BYG3U,1
n03662887::B000NV7OMI,1
n03075370::B000BD8IK0,1
n02820675::B0043VDK3G,1
n03657121::B00A2BWAY6,1
n03000684::B001DO1OMK,1
n03614007::B00DTR1370,1
n04099969::B003ADCHWS,1
n04475631::B00MHWA8E2,1
n03423877::B0009PUQFU,1
n03416775::B003DFSWJ0,1
n04437276::B001C4BJWG,1
n06596845::B00NUMU6WC,0.75
n04402580::B00DSFOMKS,0.75
n03652932::B000H5B5IO,1
n03421117::B005C9FTUK,1
n04143140::B003VQR1TS,1
n04543509::B007NWDT9M,1
n03492922::B00IQDBLU6,0.75
n03495258::B001QW7ZXG,1
n03701790::B00FTJXPZE,1
n02888569::B009PXR5F6,1
n03201529::B008966CFY,1
n03862676::B00164V4YU,1
n02837789::B00ISI3X7S,1
n04142731::B00E1O74SW,1
n02760855::B00M22K860,1
n04519153::B007OX6E3S,0.666666666666667
n03700963::B00196VYY0,1
n04205318::B00K2TATEG,1
n03063199::B0000CFQJS,1
n03179701::B00EOLZ9VG,0.666666666666667
n04023695::B00125R078,1
n02808304::B007JCHAX2,1
n03916031::B002XQ1YTK,1
n03456024::B005PP308E,1
n03513376::B00LNCIQ1Y,1
n04254777::B00JNWG3XE,1
n04100174::B00FM53TZQ,1
n03249569::B0007KI6P4,1
n04356595::B000J498PA,1
n04207343::B00NAWWXLO,1
n03441112::B0094EMYDO,1
n04589190::B0050DYLXY,1
n04402342::B00LUIPJPC,1
n02850358::B00HPSKKYQ,1
n03880323::B00MF6GM4K,1
n04370456::B00JUM1JF4,1
n03967942::B0015OCG9S,0.75
n04390577::B00FJGNSWM,1
n03939062::B00006ANS9,1
n04228581::B004ALN8RC,0.666666666666667
n04555897::B00GFR5RPA,1
n03399761::B005PYDKTY,1
n02790669::B00004RALL,1
n03110669::B00ECE0W8A,1
n04205318::B00LCRIWPK,1
n04118021::B001651DBI,1
n04332987::B005F1IAAQ,0.75
n04249415::B004VKIING,1
n03528263::B00CDHH3WQ,1
n03326073::B00LVLZER6,1
n04102618::B0021AWMYE,1
n04269270::B0012Q4IPY,1
n04207343::B0013O579G,1
n03604843::B000XQ9MGE,1
n03604763::B00HXAGMHK,1
n02686379::B003VJP714,1
n03201529::B00IEYFU7W,0.75
n02933990::B0093GMDYI,0.75
n04067472::B000LHDMO8,1
n04284002::B00B0XB73K,1
n03399761::B000PDI3WY,1
n03014705::B00G5JGU72,1
n03388043::B006M6MSAG,0.666666666666667
n03991646::B0002KRE2K,1
n03148518::B00GS8HE48,1
n04380916::B000ASBCK4,1
n02773838::B007SB43YI,1
n03131967::B00JV4ACZY,1
n04398688::B00H8U93JO,1
n03084420::B003BIGDLI,1
n02732072::B0035HBFWM,1
n02823750::B006PKHD9U,1
n03341606::B00CN7AR3I,0.666666666666667
n03886762::B00006IBK8,1
n04380533::B004LKRI2S,1
n02892201::B001PNIL48,0.666666666666667
n03239054::B00P66CJ7K,0.666666666666667
n04108268::B0042U5FSQ,1
n03759954::B000NJ2TIE,1
n03347037::B008E15DPO,1
n03857828::B00LUNXNXW,0.75
n02773037::B00BBX50EQ,1
n02814116::B003XDYZIO,1
n03017168::B0002EWRJ6,1
n03063199::B00006IUV3,1
n03497657::B00LKZAFWW,1
n04519536::B00004S1V2,1
n04284002::B00DC348ZU,0.75
n04579432::B009EYJ81A,1
n03682487::B000ZOUB5A,1
n02769748::B00KX0B5TM,1
n03968293::B001V9LBSY,1
n03447075::B000FOP15U,1
n03537241::B0000AXTVF,1
n04536866::B0096E5DL2,1
n03341606::B00EA890ZO,1
n03018349::B0083ACIOA,1
n02971356::B00B1YJC30,1
n03343737::B004TSK9TG,1
n03715669::B00DNL36FO,1
n03227856::B00688O4T6,0.75
n03662887::B005XWYNUS,1
n02826068::B00GK6ZTT0,1
n04603399::B00K319JHQ,1
n04350581::B002GYWFGA,1
n03066232::B001COAL20,1
n03115762::B005FKMVN4,1
n04004990::B0030FMQ90,1
n04182152::B004ROMNHS,1
n03604763::B005DTUEYA,1
n04579432::B00JQ1X0EM,1
n03425595::B00ET0M2GM,1
n04187970::B00GD6CWQA,1
n04591713::B003QZPY6Q,0.75
n04507155::B00814FSHW,1
n03114041::B001CCFNG6,0.75
n02835915::B000DZF6WO,1
n02694662::B007T0W5CA,1
n02823428::B003X4BO64,1
n03057021::B00K3W7WLA,1
n04556408::B00FQJG1QW,1
n03136254::B00545TEDU,1
n03558007::B003A4CYP2,0.75
n03181293::B00CM60GN6,1
n02928049::B00421ATIQ,1
n03906997::B00CCNXEZG,1
n03705379::B001KUSPKQ,0.75
n04004475::B008YD1V08,1
n04381073::B00JOC9C22,1
n03683606::B00AAK8BR4,1
n04600486::B000FHQJLW,1
n03993180::B00EHAMTQC,0.75
n03114236::B003IBUZDK,1
n02692513::B000FE7J0A,1
n04383130::B00ITJGEAE,1
n03459591::B00LU2HXRK,0.75
n03819994::B0000UJI1M,1
n04164002::B008DWI5OA,1
n03708036::B005HYA2SE,1
n03814906::B00L3SURVA,1
n02988679::B0007TT78U,1
n04009552::B00LO29TVO,1
n03001627::B00LTTYJNU,0.75
n02839910::B000Q38P7Q,0.75
n02998003::B000TYF4DA,1
n02933112::B001LNJK5Q,1
n04402342::B000I23TXK,1
n02808304::B00243GXHA,1
n03114236::B00BLOF1US,1
n02730930::B003ZT647Q,1
n02957135::B00II5ZWKC,1
n03044671::B002AMO5EI,1
n03482252::B00MOLDTBA,1
n03724538::B00G4QTIIY,1
n03914438::B001CDP5UO,1
n03653583::B006HN5LFI,0.666666666666667
n03347037::B00M6UEO90,1
n03418915::B00PNKYZQC,1
n04206225::B005EEYKQC,1
n04284002::B00009PGN9,1
n02871439::B002VECNTO,1
n04434207::B000ON9HQ6,0.75
n03206908::B002WAGSTS,1
n03404360::B009TAWB4U,1
n02729965::B001DCBGK2,0.666666666666667
n03201776::B00KDEZAX0,1
n03100346::B00KAEJEIA,1
n03125057::B00G237CMI,1
n02715229::B0024R4B5C,1
n03557840::B000MTF1CG,1
n04356056::B00JB339PA,1
n04269270::B000A8OVHU,1
n02888569::B001JT5PH4,1
n04370456::B00AWDF0KA,1
n02799323::B0018MM228,1
n03918737::B0001MQUUG,1
n04064401::B00990Z4W6,1
n03505667::B00HLUZXAY,1
n02769748::B000OZCDGK,1
n02848806::B000CMFJZ2,0.75
n02738859::B001F0M5UW,0.75
n03733925::B00004T7UH,1
n03589672::B0027Z6CK8,1
n04608329::B006SOJD0A,1
n03640988::B004GUCD14,1
n03057021::B00DMAYHA4,0.75
n04197391::B00GK6AMNS,1
n03239054::B00LP8FDXA,1
n03543254::B003WSOCFG,1
n03490006::B005FPAF6Y,1
n04403413::B0057R271Q,0.75
n03683341::B00KIJ5G8O,1
n03075097::B0045U707M,1
n04301000::B00D856NOG,1
n03700963::B000BPT316,0.666666666666667
n02949202::B0009STMYS,1
n04199027::B00JRTCOQ8,1
n02777292::B006CSLRLU,1
n04370048::B00IF1KK5G,1
n03115762::B005SF6RNG,0.666666666666667
n03394916::B0052N35V6,1
n04507155::B000F1RGBU,1
n03775546::B0000VLQ02,1
n04474466::B002EJLLEE,0.75
n03239726::B002RLR0EY,1
n04116512::B004E2TQ00,1
n03272239::B000BEUZS2,1
n02928049::B0007R8CUQ,1
n04458843::B007948V24,1
n02837789::B00KR63L9Y,1
n03251932::B00C17EMV8,1
n03008976::B0073FE1F0,0.75
n03336282::B008J3742C,1
n04291242::B00002255O,1
n02949202::B002MRDA92,1
n04142999::B002OEBMRU,1
n04555897::B0094B79PA,1
n02752615::B003GCWGW4,1
n03816136::B0028H2KBU,1
n02817031::B001LNZRTY,0.75
n03727837::B00B4IHXRU,0.666666666666667
n04074963::B00CQHZ0ZK,1
n03073977::B003VUU3HG,1
n04608567::B002Y484BC,1
n03792972::B008MBI0II,1
n03271260::B003ZS64Z4,1
n04004767::B00AVWKUWA,1
n03340009::B004DNWVPM,0.75
n02708433::B000VUDAC4,1
n04099969::B000S1O8GS,1
n03108455::B00EMFOKSC,1
n02898585::B00CCW57D4,1
n06278338::B000OFSBL6,1
n02976123::B004AN1VBU,0.75
n06596474::B00N1F2YPU,1
n04164868::B0049M6T3M,1
n02870676::B000H8250S,1
n03201529::B000YAANLM,1
n04333129::B009LIOEDG,1
n03441112::B00A247EL2,1
n03497657::B005DS3ZMO,1
n02974697::B00OGXQ3LC,1
n04197391::B000N8RWZ0,1
n04301000::B00FGONRZK,1
n04401088::B00M6VS5US,1
n02817031::B002BBQAK0,1
n03533392::B000Y3EW84,1
n03977158::B000LNPE66,1
n02954163::B000EHW35E,0.75
n03704549::B000P69N7A,1
n03993180::B001KKMIH2,1
n03080497::B000E22D6I,1
n03623556::B00EH0MKXE,1
n03055418::B00KAEDI1Y,1
n03995372::B009VK6G8U,1
n04020087::B000U5QVI0,1
n04536866::B002QJVTNA,1
n02910353::B00J1525JY,0.666666666666667
n02884450::B00DYCONS6,1
n03624134::B00HK4LWOM,1
n03125729::B00IVNEGLW,1
n04187970::B003TL6K60,0.666666666666667
n02729965::B00022OCBO,1
n02898585::B00E4O2Z56,1
n03497657::B005Y37EFW,1
n04412097::B002NQIT3Y,1
n02768655::B00F6BB174,1
n04009801::B00GMGDFPI,1
n04230808::B00PXS9VS6,1
n03857828::B001VKCJ0M,1
n04396902::B00MX6V97C,0.666666666666667
n03751458::B0017GZ93O,1
n04331892::B001UAKKVI,1
n04190052::B0081G30CU,1
n03216710::B008R6LOBS,1
n02829596::B0041GMVL0,1
n03125057::B009KZ4KVG,1
n03188725::B008CO606Y,1
n03269401::B004G9ZJH0,1
n04028074::B002VUBK88,1
n03732458::B00NWEWGX0,1
n03857828::B00FOFCSIS,1
n03380301::B000UPGMXY,1
n03639077::B001FTU7YY,1
n03033986::B00HV520NC,0.75
n03906997::B00HD05AKA,1
n04577769::B0018TIEG4,1
n03476684::B00KE5Q0WS,1
n04225729::B00020FRJC,0.75
n03688605::B00KGE4XHQ,1
n03908618::B004400KLG,1
n04392985::B005BT2ZZS,1
n03261776::B000IG66VS,1
n03125057::B00MIREX7O,1
n03092883::B00FHXH99A,1
n03814906::B00LMJN5QE,1
n04380346::B00699M1HG,1
n02729965::B00L38ON60,0.666666666666667
n03966976::B004I41YOK,1
n04589190::B005H0RSYO,1
n04269270::B000BYEOHK,1
n02774152::B00HV26FEK,0.666666666666667
n03446070::B00HV0NPVS,0.666666666666667
n04575723::B003IWAEBW,1
n04325704::B0009I9NAG,1
n04399046::B004PGM3N2,1
n04292414::B00D2VGI46,1
n02735268::B002WS0ZDK,0.666666666666667
n03098140::B000C9CC14,0.75
n03788047::B00N8CB1T6,0.75
n03017168::B000EUCNP6,1
n02976123::B000EYGITY,1
n03590306::B009CC5VNI,1
n04270891::B003O68R2K,1
n02976249::B002YL1MBO,1
n03055418::B00AEDFN28,1
n02935017::B008U3038I,1
n02887209::B004YIFA2C,1
n04147495::B002C46N76,1
n02803666::B000EELGQ4,1
n03333252::B00ID8BIHA,1
n03727946::B008BW5PHW,1
n02976939::B009R5J28U,1
n03272239::B002Q4EYEQ,1
n04020298::B00283XZNQ,1
n03156279::B007FZZUF8,0.666666666666667
n03063199::B000E8SVR2,1
n02822220::B00KMG4D1O,1
n03271260::B007MPF1E6,1
n03987376::B00ITO11VQ,0.75
n03886641::B0046912B2,0.75
n03862676::B009HRFGNS,1
n02942349::B00HPZKQ7U,1
n03636248::B00FXYCFT2,0.75
n04192698::B006YBXYYS,1
n03347037::B001CSQEZY,1
n03733925::B0085WO0GU,1
n02951585::B000SAS5GI,1
n03271574::B000RL1WNQ,1
n03537085::B000HACTZC,1
n04574999::B003IWAEBW,1
n04399846::B007JGUZRQ,1
n03270695::B00D14O9C2,1
n04197391::B00JY6PSXA,1
n03127925::B00812GGFC,0.75
n03987376::B00894YP00,1
n03001627::B005UOVEMO,0.75
n03106898::B0006VAVWU,1
n02854739::B00DQH9P8C,1
n03595614::B00915YNO4,1
n03222516::B00J4FHOB0,1
n03404251::B00G62BMSA,1
n04452528::B0000DYVCY,1
n04597066::B008MOPH8Q,1
n04060647::B00JR6GJLW,1
n04333129::B005F1IAAQ,1
n04140853::B000R94E9C,1
n03258577::B00L3KU0S8,1
n03639077::B000BQSUF0,1
n03000684::B0052EL9YU,1
n03701790::B00F33AV1C,1
n02829596::B00JQKSPHK,1
n03996145::B007QUZ16A,1
n03666591::B0042YSS54,0.75
n04270891::B00EDMO908,1
n03701191::B00B3RILN2,1
n03018349::B008XEVZQS,1
n03658858::B000VSONTU,1
n03604843::B00LPU8SJO,1
n02799323::B006RD9EKG,1
n04392985::B005AKTBSW,0.75
n02860415::B0038RAYL2,1
n03207630::B000IZ793S,1
n03459591::B002YD99Y4,0.75
n03336282::B0010VJ6T4,0.666666666666667
n03853924::B00MNA66PI,1
n03085013::B00KCHQDS4,1
n03108455::B00EMFONIE,1
n03961711::B000Y50YKW,1
n04038727::B001KYJQMI,1
n06785654::B00HS5A9HE,1
n03429288::B000MXYVEQ,1
n02994573::B0006J4K88,1
n04562262::B005HFXY06,1
n04332987::B008TOKWHA,0.75
n04269270::B000IZ2AVE,1
n02708093::B0041A5I16,1
n02951585::B0000CGQD4,1
n03418242::B001IKYV7Y,1
n04269270::B000A8JLIY,1
n02995345::B00MMLXMM8,1
n02898585::B00LL5NE24,1
n03653583::B008SQOY1Y,1
n03777754::B00005T6GZ,1
n02854739::B00D3OBDT2,0.75
n04235860::B00363PRQ0,1
n03158885::B003WKNCK0,1
n04192858::B007A3P0IC,1
n02828115::B000C9MEVW,1
n03468821::B003RYD8BE,1
n03649674::B00C1YZ1EI,1
n03682877::B0082KC3W8,0.666666666666667
n03380301::B007TOJ9DY,1
n03421117::B003TFDQLS,1
n02709367::B009P1GPQI,0.666666666666667
n02951585::B000H0QOBM,1
n03589791::B009CC5VNI,0.75
n04380533::B005UUQMNY,1
n04600486::B0046ZSX9U,1
n04020298::B0073JKMB8,1
n02933340::B008XEVM6G,1
n03147509::B005KDPDJK,0.75
n02892201::B004CG4S6A,1
n03063199::B0014E57FE,1
n03508101::B000G1CXZI,1
n02881757::B005DS3ZMO,1
n03333711::B009NVEIQY,1
n03147509::B003M0G7I4,1
n03918737::B00000K16Z,0.75
n03092656::B00MMTKXTA,1
n03701191::B00B3RIW2W,1
n03495570::B0014C97KW,1
n04563560::B00BP5NVKK,1
n03873848::B00IT7WWDE,1
n06273743::B008X8MOKA,1
n04392985::B00NGC2188,0.75
n04192238::B00339C3FA,1
n03115762::B001IZ9L0G,1
n03612814::B0078XHWVM,1
n04536866::B0055OJ4US,1
n03063968::B00BMC1X74,1
n02955065::B002G9UE3Q,0.75
n03238879::B00KSFBQJQ,1
n03085013::B004V94F5C,1
n03380647::B000ZUBOAK,1
n03108759::B003FNU7G6,1
n03414676::B002QSLS46,0.75
n03962852::B005XC5UR8,1
n03057021::B008G4LKJ2,0.75
n03337140::B001F8TLLU,1
n03533392::B000FKK1NQ,1
n04476259::B000UBBBEI,1
n04114844::B001UI4RTG,1
n03558404::B000VFKYCS,1
n03612814::B00CJAXTPM,1
n04187970::B008723U2I,0.666666666666667
n03055418::B00MY01PIA,1
n02769748::B00439GTNG,1
n04143897::B00J8AH3G2,1
n04120489::B00GU67AWY,1
n04261506::B00ICND3O2,1
n02692513::B0009YJ4N6,1
n04303258::B000REY6LI,1
n03179701::B00HYMXUA4,1
n03662887::B0031YWCLM,1
n04356595::B00CZ50G9S,1
n04593866::B007TG7IJ4,1
n04204238::B00CBM0Z7S,1
n04108268::B00IO4M8VS,1
n02814428::B00DEDLKRM,1
n03474779::B000XU9GLQ,1
n04246060::B00J9PVPXI,1
n02847631::B0045UXPCQ,1
n04060647::B004HJ35TS,1
n04027023::B00EZI144E,1
n04503413::B008MHG7D2,1
n03231368::B00595Y8AY,1
n03642806::B00L3EE1SO,1
n04147495::B00000JBNS,1
n04370048::B0086CVQP2,1
n03400972::B000VYNFRA,1
n03098140::B001EYU1WS,1
n03532342::B001B1VWTA,1
n04197391::B0018JP71O,1
n04004990::B001TH7GUA,1
n04284002::B00JOC9C22,1
n04192698::B0009RG94K,1
n03871628::B00A2UG7B4,1
n03273913::B001RKH7FS,1
n02876657::B000P91E4C,1
n04102618::B002N4IW6A,1
n04434207::B002OXEJFS,1
n03610524::B000MT74YY,0.75
n04284002::B000HHSKCG,1
n03761084::B00J5GH4HC,1
n03658858::B000IKK0OI,1
n04557648::B00EPGMN1E,0.75
n03116530::B000BTSG1U,1
n03359436::B00A35X1BM,1
n02808304::B000OOQD1C,1
n03114504::B0043AK0O4,1
n03962852::B006MIUM20,0.75
n04546194::B0035TA1IE,1
n04206225::B000MDB4ZK,1
n04426316::B00NPXZ6T4,1
n02898585::B00B1Z1RXW,1
n02709367::B00IS87AQI,0.666666666666667
n03158885::B003TH2L1W,1
n03251932::B003BMYG0E,1
n03490119::B00CY3TNN6,1
n03258577::B008PTUL2K,1
n03704549::B004DFRYBG,1
n02942349::B00CBK6PX8,1
n02923915::B0012DLA3U,1
n03476684::B00ALYF3KM,0.75
n04350581::B000I1ZWWW,1
n03715669::B0006618PO,0.75
n04517823::B007L5I7DY,1
n04228054::B005D4Q8AE,0.666666666666667
n03502331::B00A5W111A,1
n04426316::B003TJQDU0,1
n04577769::B000VUWQOC,1
n03610524::B00063MQMG,0.666666666666667
n03102654::B0001MQ7DG,1
n02840134::B00LTCEWG6,0.75
n04192698::B00B2HH5TY,1
n02951358::B001TF0JZ6,0.75
n04603399::B00JNDFYIS,1
n03125057::B005LVWWUY,1
n02840134::B000J0AVHI,0.75
n02799323::B001FAV4CM,1
n02976939::B00005BXLC,1
n04127633::B00NT2UWAY,1
n02766320::B003ULP592,1
n04079933::B003UC4FSS,0.75
n04402342::B00BXIDTFQ,1
n03857828::B00GQNNHJG,1
n04284341::B002IEDLS4,1
n02769748::B00K5VN36W,1
n03114041::B003IBUZDK,0.75
n03456024::B005JY9SDM,1
n03775546::B00MJ09HFI,1
n04116512::B0006IK4BG,1
n02830157::B0000AX8HJ,1
n03467796::B00HDA0RTO,1
n02808304::B00HTB2XOO,1
n03604763::B00KQF7VHY,1
n03055418::B00NAWWDSC,1
n02910353::B0084J4APK,1
n04447028::B002DR78US,1
n04326896::B00ENP1KDO,1
n04589434::B002TXG7OY,1
n04249415::B0002D0H8U,1
n03046921::B00F6T4466,1
n02732072::B002DRLESA,1
n04063373::B00FPI1HQ8,0.75
n02767147::B00D840R7Q,1
n04519536::B0051MTNXW,1
n06592421::B00080Z64M,0.75
n02808304::B002LARFK0,1
n03429288::B006G52A7O,1
n03656957::B009NVFLOM,1
n03505667::B006W41W7S,1
n03049924::B00L5ZTOH4,0.666666666666667
n03404251::B0093E98Z2,1
n02829596::B0090OKHFU,1
n03682487::B0082KC3W8,0.75
n03020416::B0006HBDWQ,1
n03963198::B0020KV5BG,1
n02822220::B00LPTNF1G,1
n03249569::B001DLJ70E,1
n03446070::B004QYP1YQ,1
n04370048::B00LX15W5S,1
n04102618::B005TZ695G,1
n04555897::B00HSCHCPE,1
n04390577::B00JPOKB1U,1
n04396808::B00C54P9WS,1
n03131967::B004OAF64C,0.666666666666667
n03848348::B00PLK7Y6C,0.666666666666667
n04118538::B004HEFZ32,1
n04589190::B000SDROMG,0.75
n02998003::B0081RNC4A,1
n04292414::B00MV6PBCS,1
n03536761::B006IV6CAW,1
n02800213::B00D87LM1S,1
n04127633::B0081TJHXI,1
n03643253::B00N0UBQXM,1
n02692513::B0012WHBSO,0.75
n03483637::B00AOAZBX2,1
n06278338::B007I81NEY,1
n03262932::B008AE0WV0,1
n03272940::B005QB4X4C,0.75
n02768655::B00FJ94LI4,1
n02884450::B000JF7X06,1
n03002096::B00JMR20RI,1
n04380533::B00IZAHJ88,1
n02840134::B00B1NABKO,0.75
n03446070::B000A0S46M,1
n02949084::B003JMHZ36,1
n03333252::B00CM2PIJM,0.75
n03753077::B001A5OR5I,1
n04560292::B006MY41JO,1
n03400972::B00AFVBYF4,1
n03474779::B00B5A0T5K,1
n03374372::B000ZKNGE2,1
n02777292::B006CXD3QW,1
n03642806::B001U5617K,1
n03815615::B00LIS2RKE,1
n02887209::B002NLGNW8,1
n03567912::B007AQ4G70,1
n04072193::B005JDKWY2,1
n02928049::B00GD6HRGA,1
n03995265::B00005113L,1
n02883344::B0013Z9EBC,1
n02988156::B00KA74CIY,0.666666666666667
